pokemon,format,played,won,lost,moves,win_rate,usage,Pdex,Type 1,Type 2,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed
Tangela,[Gen 4] UU,99,43,61,"[('Ancient Power', 15), ('Energy Ball', 6), ('Giga Drain', 4), ('Hidden Power', 22), ('Knock Off', 2), ('Leaf Storm', 10), ('Leech Seed', 6), ('Sleep Powder', 9), ('Sludge Bomb', 3), ('Solar Beam', 36), ('Sunny Day', 22), ('Synthesis', 5), ('Toxic', 2)]",41.34615384615385,1.3910355486862442,114,Grass,,435.0,65.0,55.0,115.0,100.0,40.0,60.0
Tangela,[Gen 9] OU,9,4,5,"[('Glare', 6), ('Infernal Parade', 3), ('Matcha Gotcha', 3), ('Paleo Wave', 5)]",44.44444444444444,0.0006998956377837882,114,Grass,,435.0,65.0,55.0,115.0,100.0,40.0,60.0
Tangrowth,[Gen 4] NU,35,16,24,"[('Earthquake', 18), ('Hidden Power', 10), ('Leaf Storm', 4), ('Power Whip', 18), ('Sleep Powder', 7), ('Stun Spore', 1), ('Swords Dance', 3), ('Synthesis', 18)]",40.0,1.720747295968535,465,Grass,,535.0,100.0,100.0,125.0,110.0,50.0,50.0
Tangrowth,[Gen 4] OU,793,259,538,"[('Amnesia', 7), ('Ancient Power', 13), ('Block', 1), ('Body Slam', 3), ('Brick Break', 7), ('Double-Edge', 2), ('Earthquake', 157), ('Endeavor', 1), ('Energy Ball', 17), ('Focus Blast', 6), ('Giga Drain', 45), ('Grass Knot', 8), ('Hidden Power', 107), ('Hyper Beam', 1), ('Ingrain', 6), ('Knock Off', 51), ('Leaf Storm', 57), ('Leech Seed', 140), ('Mega Drain', 1), ('Morning Sun', 3), ('Pain Split', 4), ('Payback', 7), ('Poison Jab', 17), ('Power Whip', 179), ('Protect', 35), ('Reflect', 2), ('Rest', 2), ('Return', 2), ('Rock Slide', 26), ('Seed Bomb', 8), ('Shock Wave', 1), ('Sleep Powder', 203), ('Sleep Talk', 2), ('Sludge Bomb', 13), ('Solar Beam', 60), ('Struggle', 1), ('Stun Spore', 25), ('Substitute', 7), ('Sunny Day', 105), ('Swords Dance', 31), ('Synthesis', 40), ('Toxic', 18), ('Wring Out', 2)]",32.49686323713927,0.46260916234489763,465,Grass,,535.0,100.0,100.0,125.0,110.0,50.0,50.0
Tangrowth,[Gen 4] UBERS,104,52,53,"[('Ancient Power', 5), ('Earthquake', 14), ('Energy Ball', 6), ('Giga Drain', 4), ('Growth', 2), ('Hidden Power', 8), ('Knock Off', 8), ('Leaf Storm', 17), ('Leech Seed', 18), ('Mega Drain', 1), ('Power Whip', 25), ('Protect', 12), ('Reflect', 3), ('Rock Slide', 4), ('Seed Bomb', 2), ('Sleep Powder', 20), ('Sludge Bomb', 1), ('Solar Beam', 3), ('Stun Spore', 10), ('Sunny Day', 8), ('Swords Dance', 4), ('Synthesis', 15), ('Toxic', 6)]",49.523809523809526,0.7603450796900131,465,Grass,,535.0,100.0,100.0,125.0,110.0,50.0,50.0
Tangrowth,[Gen 4] UU,135,65,72,"[('Ancient Power', 1), ('Brick Break', 1), ('Earthquake', 36), ('Endeavor', 1), ('Energy Ball', 2), ('Focus Blast', 2), ('Giga Drain', 13), ('Hidden Power', 20), ('Knock Off', 6), ('Leaf Storm', 22), ('Leech Seed', 20), ('Morning Sun', 1), ('Power Whip', 35), ('Rest', 1), ('Rock Slide', 13), ('Sleep Powder', 44), ('Sludge Bomb', 7), ('Solar Beam', 3), ('Stun Spore', 17), ('Substitute', 6), ('Sunny Day', 1), ('Swords Dance', 10), ('Synthesis', 26)]",47.44525547445255,1.8968666572994237,465,Grass,,535.0,100.0,100.0,125.0,110.0,50.0,50.0
Tangrowth,[Gen 9] OU,6,3,4,"[('Focus Blast', 1), ('Giga Drain', 4), ('Hidden Power', 2), ('Knock Off', 2), ('Sleep Powder', 2), ('Sludge Bomb', 1)]",42.857142857142854,0.0004665970918558588,465,Grass,,535.0,100.0,100.0,125.0,110.0,50.0,50.0
Tapu Bulu,[Gen 9] OU,114,53,65,"[('Close Combat', 19), ('Continental Crush', 1), ('Focus Punch', 1), ('Grassy Glide', 66), ('High Horsepower', 8), ('Horn Leech', 8), ('Iron Defense', 1), ('Leech Seed', 1), ('Light Screen', 1), (""Nature'S Madness"", 1), ('Play Rough', 33), ('Reflect', 3), ('Stone Edge', 10), ('Swords Dance', 13), ('Tectonic Rage', 1), ('Wood Hammer', 18)]",44.91525423728814,0.008865344745261317,787,Grass,Fairy,570.0,70.0,130.0,115.0,85.0,95.0,75.0
Tapu Fini,[Gen 9] OU,26,9,17,"[('Bouncy Bubble', 1), ('Calm Mind', 1), ('Defog', 6), ('Draining Kiss', 3), ('Flip Turn', 9), ('Guardian Of Alola', 1), ('Haze', 1), ('Hydro Pump', 2), ('Iron Defense', 1), ('Moonblast', 7), (""Nature'S Madness"", 1), ('Protect', 2), ('Scald', 5), ('Stored Power', 1), ('Surf', 1), ('Taunt', 4), ('Twinkle Tackle', 1), ('Wish', 1)]",34.61538461538461,0.002021920731375388,788,Water,Fairy,570.0,70.0,75.0,115.0,95.0,130.0,85.0
Tapu Koko,[Gen 9] OU,111,57,61,"[('Acrobatics', 1), ('Brave Bird', 4), ('Calm Mind', 1), ('Dazzling Gleam', 16), ('Defog', 5), ('Gigavolt Havoc', 9), ('Grass Knot', 1), ('Guardian Of Alola', 1), ('Hidden Power', 3), ('Horn Leech', 3), ('Iron Head', 2), ('Light Screen', 7), ('Misty Explosion', 2), (""Nature'S Madness"", 2), ('Plasma Fists', 4), ('Play Rough', 32), ('Reflect', 10), ('Roost', 5), ('Sizzly Slide', 5), ('Spirit Break', 6), ('Supercell Slam', 23), ('Taunt', 5), ('Thunder Punch', 3), ('Thunder Wave', 1), ('Thunderbolt', 13), ('U-Turn', 45), ('Volt Switch', 12), ('Wild Charge', 1)]",48.30508474576271,0.00863204619933339,785,Electric,Fairy,570.0,70.0,115.0,85.0,95.0,75.0,130.0
Tapu Lele,[Gen 9] OU,49,26,23,"[('All-Out Pummeling', 1), ('Aura Sphere', 1), ('Calm Mind', 1), ('Disable', 2), ('Focus Blast', 5), ('Healing Wish', 3), ('Hidden Power', 2), ('Moonblast', 20), (""Nature'S Madness"", 2), ('Psychic', 17), ('Psyshock', 6), ('Trick', 3)]",53.06122448979592,0.003810542916822847,786,Psychic,Fairy,570.0,70.0,85.0,75.0,130.0,115.0,95.0
Tarountula,[Gen 9] OU,156,48,109,"[('Circle Throw', 30), ('Counter', 2), ('First Impression', 20), ('Giga Drain', 1), ('Knock Off', 19), ('Lunge', 3), ('Memento', 16), ('Protect', 2), ('Rain Dance', 1), ('Spikes', 21), ('Sticky Web', 93), ('String Shot', 2), ('Substitute', 1), ('Sucker Punch', 14), ('Sunny Day', 1), ('Tackle', 1), ('Toxic Spikes', 24), ('Trailblaze', 1), ('X-Scissor', 1)]",30.573248407643312,0.012131524388252329,917,Bug,,210.0,35.0,41.0,45.0,29.0,40.0,20.0
Tatsugiri,[Gen 9] OU,3454,1600,1867,"[('Bitter Malice', 7), ('Body Slam', 1), ('Chilling Water', 43), ('Counter', 33), ('Dark Pulse', 1), ('Draco Meteor', 974), ('Dragon Cheer', 1), ('Dragon Dance', 24), ('Dragon Pulse', 403), ('Endure', 10), ('Flamethrower', 3), ('Hydro Pump', 354), ('Hyper Beam', 1), ('Hyper Voice', 8), ('Icy Wind', 48), ('Low Kick', 1), ('Lunge', 6), ('Memento', 52), ('Mirror Coat', 59), ('Muddy Water', 26), ('Nasty Plot', 735), ('Poltergeist', 4), ('Protect', 17), ('Rain Dance', 7), ('Rapid Spin', 1403), ('Shadow Ball', 1), ('Shadow Sneak', 4), ('Soak', 3), ('Struggle', 1), ('Substitute', 22), ('Surf', 1296), ('Swords Dance', 1), ('Tail Glow', 1), ('Take Heart', 1), ('Taunt', 65), ('Tera Blast', 110), ('Thunderbolt', 1), ('Trick', 7), ('U-Turn', 3), ('Whirlpool', 7)]",46.1494087107009,0.2686043925450227,978,Dragon,Water,475.0,68.0,50.0,60.0,120.0,95.0,82.0
Tatsugiri-Droopy,[Gen 9] OU,1304,585,719,"[('Chilling Water', 16), ('Counter', 13), ('Draco Meteor', 420), ('Dragon Dance', 2), ('Dragon Pulse', 100), ('Flamethrower', 3), ('Focus Blast', 1), ('Hydro Pump', 109), ('Hyper Beam', 4), ('Hyper Voice', 5), ('Icy Wind', 29), ('Lunge', 1), ('Memento', 21), ('Mirror Coat', 38), ('Muddy Water', 25), ('Nasty Plot', 377), ('Outrage', 1), ('Protect', 14), ('Rapid Spin', 552), ('Rest', 1), ('Shadow Ball', 13), ('Shadow Sneak', 1), ('Soak', 2), ('Substitute', 7), ('Surf', 494), ('Taunt', 36), ('Tera Blast', 33), ('Whirlpool', 5), ('Will-O-Wisp', 1)]",44.86196319018405,0.10140710129667332,978-droopy,Dragon,Water,475.0,68.0,50.0,60.0,120.0,95.0,82.0
Tatsugiri-Stretchy,[Gen 9] OU,802,356,447,"[('Chilling Water', 8), ('Counter', 19), ('Draco Meteor', 201), ('Dragon Dance', 6), ('Dragon Pulse', 106), ('Harden', 3), ('Hydro Pump', 99), ('Icy Wind', 19), ('Lunge', 1), ('Memento', 5), ('Mirror Coat', 15), ('Muddy Water', 11), ('Nasty Plot', 185), ('Outrage', 1), ('Protect', 5), ('Rapid Spin', 343), ('Soak', 1), ('Splash', 1), ('Substitute', 4), ('Surf', 302), ('Taunt', 9), ('Tera Blast', 47), ('Water Gun', 2), ('Whirlpool', 5)]",44.333748443337484,0.06236847794473313,978-stretchy,Dragon,Water,475.0,68.0,50.0,60.0,120.0,95.0,82.0
Tauros,[Gen 1] OU,73000,59882,64506,"[('Bide', 12), ('Blizzard', 33596), ('Body Slam', 64917), ('Double-Edge', 367), ('Earthquake', 23067), ('Explosion', 43), ('Fire Blast', 2219), ('Glare', 21), ('Hyper Beam', 50850), ('Ice Beam', 898), ('Leer', 41), ('Mimic', 11), ('Quick Attack', 2), ('Rage', 13), ('Recover', 18), ('Rest', 618), ('Rock Slide', 1), ('Skull Bash', 39), ('Slash', 61), ('Stomp', 652), ('Strength', 20), ('Struggle', 1), ('Substitute', 365), ('Swords Dance', 36), ('Tackle', 2), ('Tail Whip', 41), ('Take Down', 26), ('Thunder', 211), ('Thunderbolt', 2427), ('Toxic', 163)]",48.1412998038396,84.6582936135175,128,Normal,,490.0,75.0,100.0,95.0,40.0,70.0,110.0
Tauros,[Gen 1] UBERS,1818,1140,1172,"[('Agility', 1), ('Bide', 2), ('Blizzard', 392), ('Body Slam', 1469), ('Double-Edge', 15), ('Earthquake', 503), ('Explosion', 2), ('Fire Blast', 18), ('Hyper Beam', 918), ('Ice Beam', 23), ('Leer', 17), ('Mimic', 1), ('Rage', 1), ('Rest', 6), ('Slash', 1), ('Stomp', 196), ('Strength', 4), ('Substitute', 23), ('Swords Dance', 2), ('Tail Whip', 60), ('Take Down', 4), ('Thunder', 4), ('Thunderbolt', 38), ('Toxic', 7)]",49.30795847750865,48.12069878242456,128,Normal,,490.0,75.0,100.0,95.0,40.0,70.0,110.0
Tauros,[Gen 1] UU,1,1,1,"[('Blizzard', 1), ('Body Slam', 1), ('Hyper Beam', 1)]",50.0,0.03582945180938731,128,Normal,,490.0,75.0,100.0,95.0,40.0,70.0,110.0
Tauros,[Gen 2] OU,795,375,433,"[('Belly Drum', 3), ('Bide', 1), ('Blizzard', 45), ('Body Slam', 155), ('Curse', 38), ('Double-Edge', 399), ('Earthquake', 431), ('Explosion', 6), ('Extreme Speed', 2), ('Fire Blast', 82), ('Flamethrower', 15), ('Frustration', 11), ('Headbutt', 17), ('Hidden Power', 33), ('Horn Attack', 5), ('Hyper Beam', 54), ('Ice Beam', 4), ('Icy Wind', 4), ('Iron Tail', 9), ('Leer', 3), ('Lovely Kiss', 1), ('Mimic', 1), ('Protect', 9), ('Pursuit', 2), ('Quick Attack', 8), ('Rage', 1), ('Rest', 126), ('Return', 43), ('Rock Smash', 1), ('Scary Face', 2), ('Skull Bash', 3), ('Sleep Talk', 111), ('Snore', 2), ('Stomp', 4), ('Strength', 3), ('Substitute', 28), ('Sunny Day', 1), ('Surf', 13), ('Swagger', 9), ('Swords Dance', 4), ('Tackle', 1), ('Tail Whip', 1), ('Take Down', 4), ('Thrash', 5), ('Thunder', 14), ('Thunderbolt', 11), ('Toxic', 17), ('Zap Cannon', 1)]",46.410891089108915,1.8460466736328804,128,Normal,,490.0,75.0,100.0,95.0,40.0,70.0,110.0
Tauros,[Gen 2] UBERS,55,30,26,"[('Blizzard', 2), ('Body Slam', 8), ('Curse', 1), ('Double-Edge', 7), ('Earthquake', 32), ('Fire Blast', 4), ('Headbutt', 8), ('Hidden Power', 1), ('Horn Attack', 5), ('Hyper Beam', 6), ('Ice Beam', 5), ('Iron Tail', 5), ('Protect', 2), ('Quick Attack', 3), ('Rest', 4), ('Return', 12), ('Sleep Talk', 1), ('Stomp', 1), ('Strength', 1), ('Substitute', 2), ('Swagger', 1), ('Tail Whip', 2), ('Take Down', 5), ('Thrash', 3), ('Thunderbolt', 4)]",53.57142857142857,2.262443438914027,128,Normal,,490.0,75.0,100.0,95.0,40.0,70.0,110.0
Tauros,[Gen 2] UU,2,2,0,"[('Double-Edge', 2), ('Earthquake', 2), ('Rest', 1), ('Sleep Talk', 1)]",100.0,0.09950248756218905,128,Normal,,490.0,75.0,100.0,95.0,40.0,70.0,110.0
Tauros,[Gen 3] OU,2939,1411,1557,"[('Attract', 2), ('Blizzard', 15), ('Body Slam', 285), ('Double-Edge', 863), ('Earthquake', 940), ('Endure', 1), ('Facade', 23), ('Fire Blast', 25), ('Flamethrower', 7), ('Frustration', 101), ('Hidden Power', 502), ('Horn Attack', 4), ('Hyper Beam', 66), ('Ice Beam', 14), ('Icy Wind', 1), ('Iron Tail', 103), ('Mimic', 1), ('Protect', 23), ('Pursuit', 13), ('Rage', 2), ('Rain Dance', 3), ('Rapid Spin', 1), ('Refresh', 9), ('Rest', 15), ('Return', 1144), ('Rock Smash', 1), ('Rock Tomb', 30), ('Sandstorm', 2), ('Scary Face', 4), ('Sleep Talk', 4), ('Solar Beam', 1), ('Strength', 2), ('Struggle', 2), ('Substitute', 80), ('Sunny Day', 1), ('Surf', 4), ('Swagger', 4), ('Tail Whip', 2), ('Thrash', 11), ('Thunder', 5), ('Thunderbolt', 7), ('Toxic', 27)]",47.54043126684636,1.517286952571231,128,Normal,,490.0,75.0,100.0,95.0,40.0,70.0,110.0
Tauros,[Gen 3] UBERS,81,37,46,"[('Blizzard', 3), ('Body Slam', 13), ('Double-Edge', 37), ('Earthquake', 23), ('Facade', 1), ('Fire Blast', 6), ('Frustration', 1), ('Hidden Power', 13), ('Horn Attack', 4), ('Hyper Beam', 9), ('Protect', 1), ('Pursuit', 2), ('Return', 13), ('Rock Tomb', 1), ('Strength', 1), ('Struggle', 1), ('Substitute', 7), ('Swagger', 1), ('Take Down', 2), ('Thrash', 3), ('Toxic', 1)]",44.57831325301205,1.0888560290361609,128,Normal,,490.0,75.0,100.0,95.0,40.0,70.0,110.0
Tauros,[Gen 3] UU,45,26,23,"[('Body Slam', 2), ('Double-Edge', 17), ('Earthquake', 22), ('Frustration', 2), ('Hidden Power', 2), ('Return', 25)]",53.06122448979592,1.7591868647380766,128,Normal,,490.0,75.0,100.0,95.0,40.0,70.0,110.0
Tauros,[Gen 4] NU,740,412,461,"[('Body Slam', 4), ('Double-Edge', 361), ('Earthquake', 313), ('Endeavor', 1), ('Facade', 2), ('Frustration', 29), ('Iron Head', 19), ('Iron Tail', 3), ('Outrage', 2), ('Payback', 11), ('Protect', 12), ('Pursuit', 129), ('Rain Dance', 1), ('Return', 156), ('Rock Slide', 38), ('Sleep Talk', 1), ('Stone Edge', 69), ('Struggle', 1), ('Substitute', 23), ('Toxic', 22), ('Zen Headbutt', 15)]",47.19358533791523,36.38151425762045,128,Normal,,490.0,75.0,100.0,95.0,40.0,70.0,110.0
Tauros,[Gen 4] OU,406,221,189,"[('Blizzard', 1), ('Body Slam', 51), ('Double-Edge', 62), ('Earthquake', 135), ('Endeavor', 2), ('Facade', 8), ('Fire Blast', 3), ('Flamethrower', 1), ('Frustration', 26), ('Giga Impact', 4), ('Headbutt', 1), ('Hidden Power', 1), ('Horn Attack', 1), ('Hyper Beam', 1), ('Iron Head', 14), ('Iron Tail', 3), ('Outrage', 9), ('Payback', 9), ('Protect', 1), ('Pursuit', 60), ('Rain Dance', 2), ('Rest', 2), ('Return', 94), ('Rock Slide', 6), ('Rock Smash', 1), ('Rock Tomb', 1), ('Sleep Talk', 3), ('Stone Edge', 43), ('Strength', 6), ('Substitute', 21), ('Sunny Day', 4), ('Surf', 1), ('Take Down', 1), ('Zen Headbutt', 29)]",53.90243902439025,0.23684655726611403,128,Normal,,490.0,75.0,100.0,95.0,40.0,70.0,110.0
Tauros,[Gen 4] UBERS,139,73,86,"[('Attract', 7), ('Body Slam', 23), ('Double-Edge', 30), ('Earthquake', 47), ('Facade', 8), ('Frustration', 2), ('Horn Attack', 2), ('Iron Head', 3), ('Outrage', 1), ('Pursuit', 17), ('Refresh', 1), ('Rest', 3), ('Return', 39), ('Rock Slide', 7), ('Rock Tomb', 19), ('Sleep Talk', 2), ('Stone Edge', 3), ('Substitute', 15), ('Take Down', 1), ('Toxic', 2), ('Zen Headbutt', 5)]",45.911949685534594,1.016230443047229,128,Normal,,490.0,75.0,100.0,95.0,40.0,70.0,110.0
Tauros,[Gen 4] UU,474,264,261,"[('Double-Edge', 222), ('Earthquake', 167), ('Facade', 1), ('Frustration', 33), ('Giga Impact', 5), ('Iron Head', 5), ('Outrage', 1), ('Payback', 27), ('Pursuit', 94), ('Return', 110), ('Rock Climb', 2), ('Rock Slide', 5), ('Sleep Talk', 3), ('Stone Edge', 21), ('Substitute', 14), ('Zen Headbutt', 4)]",50.28571428571429,6.660109596740199,128,Normal,,490.0,75.0,100.0,95.0,40.0,70.0,110.0
Tauros,[Gen 9] OU,2136,855,1285,"[('Aqua Jet', 1), ('Assurance', 2), ('Bitter Malice', 2), ('Blizzard', 36), ('Body Slam', 863), ('Bulldoze', 18), ('Close Combat', 265), ('Curse', 10), ('Dark Pulse', 1), ('Double-Edge', 53), ('Earthquake', 333), ('Endeavor', 2), ('Endure', 4), ('Extrasensory', 1), ('Facade', 12), ('Fire Blast', 82), ('Flamethrower', 46), ('Giga Impact', 11), ('Hex', 1), ('High Horsepower', 5), ('Horn Attack', 2), ('Hyper Beam', 3), ('Hyper Voice', 7), ('Ice Beam', 151), ('Iron Head', 232), ('Knock Off', 1), ('Lash Out', 15), ('Nasty Plot', 2), ('Outrage', 11), ('Payback', 1), ('Protect', 6), ('Raging Bull', 137), ('Rain Dance', 2), ('Rest', 2), ('Reversal', 2), ('Rock Slide', 146), ('Rock Tomb', 1), ('Shadow Ball', 14), ('Sleep Talk', 2), ('Stomping Tantrum', 4), ('Stone Edge', 16), ('Substitute', 55), ('Sunny Day', 3), ('Surf', 4), ('Swagger', 23), ('Take Down', 1), ('Tera Blast', 25), ('Thrash', 5), ('Throat Chop', 209), ('Thunder', 26), ('Thunderbolt', 67), ('Trailblaze', 37), ('Trick', 2), ('U-Turn', 1), ('Wild Charge', 39), ('Will-O-Wisp', 1), ('Work Up', 68), ('Zen Headbutt', 179)]",39.953271028037385,0.16610856470068575,128,Normal,,490.0,75.0,100.0,95.0,40.0,70.0,110.0
Tauros-Paldea-Combat,[Gen 9] OU,690,278,414,"[('Body Press', 16), ('Body Slam', 9), ('Bulk Up', 204), ('Bulldoze', 1), ('Calm Mind', 1), ('Close Combat', 186), ('Curse', 1), ('Dark Pulse', 1), ('Double Kick', 1), ('Drill Run', 5), ('Earthquake', 166), ('Endeavor', 1), ('Endure', 5), ('Facade', 8), ('High Horsepower', 7), ('Iron Head', 83), ('Lash Out', 5), ('Outrage', 3), ('Protect', 12), ('Raging Bull', 159), ('Rock Slide', 16), ('Stone Edge', 73), ('Substitute', 8), ('Tera Blast', 14), ('Throat Chop', 29), ('Trailblaze', 81), ('U-Turn', 1), ('Wild Charge', 49), ('Zen Headbutt', 7)]",40.17341040462428,0.05365866556342377,128-combat,Fighting,,490.0,75.0,110.0,105.0,30.0,70.0,100.0
Tauros-Paldea-Fire,[Gen 9] OU,21,11,11,"[('Body Press', 10), ('Bulk Up', 2), ('Close Combat', 4), ('Protect', 3), ('Raging Bull', 11), ('Wild Charge', 1), ('Will-O-Wisp', 11)]",50.0,0.0016330898214955058,128-fire,Fighting,Fire,490.0,75.0,110.0,105.0,30.0,70.0,100.0
Tauros-Paldea-Water,[Gen 9] OU,12,7,5,"[('Aqua Jet', 2), ('Body Press', 1), ('Bulk Up', 5), ('Close Combat', 4), ('Raging Bull', 4), ('Wave Crash', 5), ('Wild Charge', 1)]",58.333333333333336,0.0009331941837117176,128-water,Fighting,Water,490.0,75.0,110.0,105.0,30.0,70.0,100.0
Teddiursa,[Gen 2] NU,13,10,4,"[('Curse', 6), ('Earthquake', 5), ('Fire Punch', 1), ('Protect', 1), ('Rest', 2), ('Return', 9), ('Slash', 2), ('Sleep Talk', 1), ('Thief', 1)]",71.42857142857143,0.9601181683899557,216,Normal,,330.0,60.0,80.0,50.0,50.0,50.0,40.0
Teddiursa,[Gen 2] OU,22,6,16,"[('Curse', 3), ('Earthquake', 7), ('Fire Punch', 4), ('Hidden Power', 5), ('Leer', 1), ('Lick', 2), ('Protect', 2), ('Rest', 1), ('Return', 10), ('Roar', 2), ('Scratch', 1), ('Slash', 1)]",27.27272727272727,0.05108556832694764,216,Normal,,330.0,60.0,80.0,50.0,50.0,50.0,40.0
Teddiursa,[Gen 2] UBERS,4,2,2,"[('Crunch', 2), ('Earthquake', 1), ('Hidden Power', 1), ('Metal Claw', 1), ('Rest', 1), ('Return', 2), ('Thrash', 1)]",50.0,0.16454134101192924,216,Normal,,330.0,60.0,80.0,50.0,50.0,50.0,40.0
Teddiursa,[Gen 2] UU,1,1,0,"[('Scratch', 1)]",100.0,0.04975124378109452,216,Normal,,330.0,60.0,80.0,50.0,50.0,50.0,40.0
Teddiursa,[Gen 3] OU,20,12,11,"[('Body Slam', 1), ('Brick Break', 2), ('Bulk Up', 3), ('Crunch', 1), ('Double-Edge', 4), ('Earthquake', 3), ('Focus Punch', 1), ('Hidden Power', 1), ('Leer', 1), ('Lick', 1), ('Protect', 2), ('Rest', 1), ('Return', 6), ('Roar', 2), ('Scratch', 1), ('Swords Dance', 2), ('Taunt', 2), ('Yawn', 1)]",52.17391304347826,0.010325191919504805,216,Normal,,330.0,60.0,80.0,50.0,50.0,50.0,40.0
Teddiursa,[Gen 3] UBERS,3,1,2,"[('Clamp', 1), ('Fury Swipes', 1), ('Hail', 1), ('Lick', 1), ('Meditate', 1), ('Metronome', 1), ('Mist', 1), ('Scratch', 1), ('Swift', 1), ('Wing Attack', 1)]",33.33333333333333,0.040328001075413365,216,Normal,,330.0,60.0,80.0,50.0,50.0,50.0,40.0
Teddiursa,[Gen 4] UBERS,5,3,2,"[('Fake Tears', 3), ('Feint Attack', 3), ('Lick', 2), ('Scratch', 1), ('Strength', 3)]",60.0,0.03655505190817371,216,Normal,,330.0,60.0,80.0,50.0,50.0,50.0,40.0
Teddiursa,[Gen 9] OU,53,15,38,"[('Astonish', 1), ('Avalanche', 3), ('Baby-Doll Eyes', 2), ('Belly Drum', 1), ('Bite', 1), ('Blast Burn', 1), ('Body Slam', 8), ('Brick Break', 4), ('Bulk Up', 4), ('Charm', 3), ('Circle Throw', 1), ('Close Combat', 1), ('Crunch', 1), ('Darkest Lariat', 1), ('Double Team', 1), ('Double-Edge', 1), ('Dynamic Punch', 1), ('Earthquake', 1), ('Endure', 1), ('Extrasensory', 1), ('Facade', 6), ('Fell Stinger', 1), ('Fickle Beam', 1), ('Fire Punch', 2), ('First Impression', 1), ('Fissure', 1), ('Fling', 2), ('Focus Energy', 1), ('Fury Cutter', 1), ('Gunk Shot', 3), ('Ice Punch', 1), ('Knock Off', 1), ('Metronome', 10), ('Mighty Cleave', 1), ('Nasty Plot', 1), ('Play Nice', 1), ('Play Rough', 2), ('Protect', 6), ('Rest', 1), ('Retaliate', 1), ('Roar Of Time', 1), ('Scale Shot', 1), ('Seed Bomb', 1), ('Shadow Claw', 2), ('Sheer Cold', 1), ('Slack Off', 1), ('Slash', 2), ('Sleep Talk', 1), ('Sludge Bomb', 1), ('Stealth Rock', 1), ('Sunny Day', 2), ('Swallow', 2), ('Sweet Scent', 2), ('Swords Dance', 7), ('Thunder Punch', 1), ('Thunderbolt', 1), ('Trailblaze', 2), ('Worry Seed', 1)]",28.30188679245283,0.004121607644726753,216,Normal,,330.0,60.0,80.0,50.0,50.0,50.0,40.0
Tentacool,[Gen 1] NU,18,15,18,"[('Blizzard', 10), ('Hydro Pump', 13), ('Surf', 14), ('Wrap', 13)]",45.45454545454545,0.8057296329453895,72,Water,Poison,335.0,40.0,40.0,35.0,50.0,100.0,70.0
Tentacool,[Gen 1] OU,67,32,40,"[('Barrier', 4), ('Bide', 7), ('Blizzard', 14), ('Constrict', 18), ('Double-Edge', 3), ('Hydro Pump', 19), ('Ice Beam', 3), ('Mega Drain', 2), ('Mimic', 5), ('Reflect', 1), ('Screech', 10), ('Skull Bash', 2), ('Substitute', 1), ('Supersonic', 7), ('Surf', 8), ('Swords Dance', 15), ('Toxic', 1), ('Wrap', 20)]",44.44444444444444,0.0777000777000777,72,Water,Poison,335.0,40.0,40.0,35.0,50.0,100.0,70.0
Tentacool,[Gen 1] UBERS,1,0,1,"[('Surf', 1), ('Swords Dance', 1), ('Wrap', 1)]",0.0,0.02646903123345686,72,Water,Poison,335.0,40.0,40.0,35.0,50.0,100.0,70.0
Tentacool,[Gen 1] UU,6,1,5,"[('Blizzard', 1), ('Hydro Pump', 1), ('Ice Beam', 1), ('Surf', 1), ('Toxic', 1)]",16.666666666666664,0.21497671085632392,72,Water,Poison,335.0,40.0,40.0,35.0,50.0,100.0,70.0
Tentacool,[Gen 2] NU,46,28,27,"[('Barrier', 12), ('Giga Drain', 1), ('Hidden Power', 3), ('Hydro Pump', 15), ('Ice Beam', 1), ('Protect', 4), ('Rapid Spin', 4), ('Sludge Bomb', 35), ('Substitute', 14), ('Surf', 8), ('Swords Dance', 28), ('Toxic', 2)]",50.90909090909091,3.3973412112259975,72,Water,Poison,335.0,40.0,40.0,35.0,50.0,100.0,70.0
Tentacool,[Gen 2] OU,21,9,13,"[('Constrict', 1), ('Giga Drain', 1), ('Hydro Pump', 4), ('Ice Beam', 6), ('Icy Wind', 2), ('Poison Sting', 1), ('Protect', 1), ('Rest', 2), ('Safeguard', 1), ('Sleep Talk', 1), ('Sludge Bomb', 6), ('Substitute', 3), ('Surf', 7), ('Swords Dance', 1), ('Toxic', 3), ('Water Gun', 1)]",40.909090909090914,0.04876349703935911,72,Water,Poison,335.0,40.0,40.0,35.0,50.0,100.0,70.0
Tentacool,[Gen 2] UBERS,2,0,2,"[('Hidden Power', 1), ('Substitute', 1), ('Surf', 2), ('Toxic', 1)]",0.0,0.08227067050596462,72,Water,Poison,335.0,40.0,40.0,35.0,50.0,100.0,70.0
Tentacool,[Gen 2] UU,2,1,1,"[('Giga Drain', 2), ('Ice Beam', 2)]",50.0,0.09950248756218905,72,Water,Poison,335.0,40.0,40.0,35.0,50.0,100.0,70.0
Tentacool,[Gen 3] NU,18,6,13,"[('Protect', 9), ('Rapid Spin', 5), ('Sludge Bomb', 1), ('Substitute', 1), ('Surf', 12), ('Toxic', 13), ('Waterfall', 1)]",31.57894736842105,0.9836065573770493,72,Water,Poison,335.0,40.0,40.0,35.0,50.0,100.0,70.0
